Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
21220,3/1/2023,10016,6.80000019073486,6.80000019073486,0,0.419999986886978,0.400000005960464,5.96000003814697,0,9,34,353,591,2612,2,1474,722,70
21220,3/2/2023,4232,2.91000008583069,2.91000008583069,0,0,0,2.90000009536743,0,0,0,203,576,2111,2,1474,376,69
21220,3/3/2023,1506,1.02999997138977,1.02999997138977,0,0.25,0.079999998211861,0.699999988079071,0,7,16,87,907,1894,2,1474,245,69
21220,3/4/2023,9500,6.48000001907349,6.48000001907349,0,1.42999994754791,0.569999992847443,4.46000003814697,0,36,69,309,564,2911,4,1474,1002,71
21220,3/5/2023,5259,3.5699999332428,3.5699999332428,0,0,0,3.55999994277954,0,0,0,226,758,2209,7,1474,467,69
21220,3/6/2023,11918,8.11999988555908,8.11999988555908,0,1.63999998569489,0.649999976158142,5.80999994277954,0,77,52,380,633,3249,10,1474,1283,71
21220,3/7/2023,10035,6.80000019073486,6.80000019073486,0,1.37999999523163,0.930000007152557,4.48000001907349,0,40,88,266,556,2963,7,1474,1123,70
21220,3/8/2023,9613,6.55999994277954,6.55999994277954,0,0.389999985694885,0.209999993443489,5.94000005722046,0,6,10,426,527,2693,9,1474,779,69
21220,3/9/2023,5952,3.99000000953674,3.99000000953674,0,1.5,0.109999999403954,2.36999988555908,0,85,25,156,682,2598,3,1474,860,71
21220,3/10/2023,10771,7.34000015258789,7.34000015258789,0,0.639999985694885,0.790000021457672,5.8899998664856,0,9,18,372,544,2531,13,1474,681,71
21220,3/11/2023,4486,3.05999994277954,3.05999994277954,0,0,0,3.04999995231628,0,0,0,194,677,2028,7,1474,348,73
21220,3/12/2023,3697,2.63000011444092,2.63000011444092,0,0.469999998807907,0.239999994635582,1.9099999666214,0,8,9,93,824,1975,1,1474,324,71
21220,3/13/2023,5617,3.82999992370605,3.82999992370605,0,0.680000007152557,0.819999992847443,2.30999994277954,0,26,48,169,728,2354,1,1474,647,69
21220,3/14/2023,309,0.209999993443489,0.209999993443489,0,0,0,0.209999993443489,0,0,0,27,966,1576,1,1474,23,67
21220,3/15/2023,4442,3,3,0,0.150000005960464,0.28999999165535,2.54999995231628,0,6,33,196,691,2249,5,1474,533,66
21220,3/16/2023,4599,3.13000011444092,3.13000011444092,0,0.5,0.319999992847443,2.30999994277954,0,24,39,165,629,2369,4,1474,628,65
21220,3/17/2023,3113,2.11999988555908,2.11999988555908,0,0.019999999552965,0.090000003576279,2.00999999046326,0,1,10,166,747,2022,4,1474,307,62
21220,3/18/2023,1450,0.910000026226044,0.910000026226044,0,0,0,0.910000026226044,0,0,0,77,1116,1696,1,1474,139,64
21220,3/19/2023,4266,2.91000008583069,2.91000008583069,0,0,0.270000010728836,2.61999988555908,0,0,10,165,1265,2011,3,1474,359,64
21220,3/20/2023,8880,6.05999994277954,6.05999994277954,0,0,0.109999999403954,5.92000007629395,0,0,5,377,638,2550,11,1474,672,67
21220,3/21/2023,5665,3.82999992370605,3.82999992370605,0,0.430000007152557,0.209999993443489,3.1800000667572,0,9,6,203,759,2314,9,1474,572,67
21220,3/22/2023,34,0.019999999552965,0.019999999552965,0,0,0,0.019999999552965,0,0,0,9,0,460,0,406,16,70
21221,2/28/2023,9851,6.71999979019165,6.71999979019165,0,0.6700000166893,0.28999999165535,5.73999977111816,0,9,5,367,595,2391,,1474,565,75
21221,3/1/2023,9330,6.3600001335144,6.3600001335144,0,0,0,6.34999990463257,0,0,0,375,527,2481,,1474,587,76
21221,3/2/2023,4712,3.21000003814697,3.21000003814697,0,0,0,3.20000004768372,0,0,0,227,681,2019,,1474,289,77
21221,3/3/2023,12331,8.40999984741211,8.40999984741211,0,0,0,8.38000011444092,0,0,0,506,391,2737,,1474,768,76
21221,3/4/2023,11942,8.14999961853027,8.14999961853027,0,0.330000013113022,1.89999997615814,5.90000009536743,0,5,34,285,550,2417,,1474,622,74
21221,3/5/2023,5842,3.98000001907349,3.98000001907349,0,0,0,3.97000002861023,0,0,0,245,744,2090,,1474,357,74
21221,3/6/2023,11647,7.94000005722046,7.94000005722046,0,0,0,7.92000007629395,0,0,0,432,439,2537,,1474,648,73
21221,3/7/2023,8923,6.07000017166138,6.07000017166138,0,0,0,6.05000019073486,0,0,0,372,535,2325,,1474,501,72
21221,3/8/2023,10879,7.42000007629395,7.42000007629395,0,0,0,7.40000009536743,0,0,0,428,353,2456,,1474,595,73
21221,3/9/2023,9311,6.34000015258789,6.34000015258789,0,0,0,6.32000017166138,0,0,0,406,474,2380,,1474,549,73
21221,3/10/2023,8763,5.98000001907349,5.98000001907349,0,0,0,5.96000003814697,0,0,0,414,426,2531,,1474,629,74
21221,3/11/2023,7074,4.82000017166138,4.82000017166138,0,0,0,4.80999994277954,0,0,0,332,657,2247,,1474,454,76
21221,3/12/2023,8221,5.6100001335144,5.6100001335144,1.04999995231628,0.159999996423721,0.790000021457672,4.44000005722046,0.200000002980232,5,27,277,603,2320,,1474,555,75
21221,3/13/2023,5240,3.5699999332428,3.5699999332428,0,0,0,3.55999994277954,0,0,0,249,699,2117,,1474,370,73
21221,3/14/2023,4906,3.34999990463257,3.34999990463257,0,0,0,3.32999992370605,0,0,0,237,811,2113,,1474,350,72
21221,3/15/2023,9900,6.75,6.75,0,0,0,6.73000001907349,0,0,0,385,432,2400,,1474,574,73
21221,3/16/2023,9293,6.34000015258789,6.34000015258789,0,0,0,6.32000017166138,0,0,0,409,513,2469,,1474,603,72
21221,3/17/2023,7409,5.05000019073486,5.05000019073486,0,0,0,5.03999996185303,0,0,0,287,573,2181,,1474,433,71
21221,3/18/2023,7574,5.15999984741211,5.15999984741211,0,0,0,5.15000009536743,0,0,0,346,480,2280,,1474,471,69
21221,3/19/2023,5507,3.75999999046326,3.75999999046326,0.449999988079071,0,0,3.67000007629395,0.070000000298023,0,0,291,621,2169,,1474,414,71
21221,3/20/2023,9244,6.30000019073486,6.30000019073486,0,0,0,6.28000020980835,0,0,0,406,442,2438,,1474,577,71
21221,3/21/2023,8880,6.05999994277954,6.05999994277954,0,0,0,6.03999996185303,0,0,0,392,516,2408,,1474,568,72
21221,3/22/2023,6425,4.38000011444092,4.38000011444092,0,0,0,4.36999988555908,0,0,0,266,0,1459,,818,398,71
21222,2/28/2023,12747,8.6899995803833,8.6899995803833,0,1.78999996185303,1.19000005722046,5.67999982833862,0,26,23,342,423,2681,,1474,793,74
21222,3/1/2023,10982,7.48000001907349,7.48000001907349,0,0.270000010728836,0.129999995231628,7.07000017166138,0,4,4,402,438,2705,,1474,797,74
21222,3/2/2023,9299,6.34000015258789,6.34000015258789,0,0.189999997615814,0.259999990463257,5.86999988555908,0,3,5,404,530,2619,,1474,735,74
21222,3/3/2023,9269,6.28999996185303,6.28999996185303,0,0.070000000298023,0.319999992847443,5.8899998664856,0,1,10,349,574,2519,,1474,661,75
21222,3/4/2023,8468,5.78000020980835,5.78000020980835,0,1.91999995708466,0.419999986886978,3.42000007629395,0,26,7,188,477,2236,,1474,489,74
21222,3/5/2023,7994,5.44999980926514,5.44999980926514,0,0.6700000166893,0.6700000166893,4.09999990463257,0,10,13,251,661,2372,,1474,573,73
21222,3/6/2023,12093,8.23999977111816,8.23999977111816,0,0.159999996423721,0.75,7.30999994277954,0,6,22,441,542,2939,,1474,1002,71
21222,3/7/2023,11299,7.71000003814697,7.71000003814697,0,0.660000026226044,0.189999997615814,6.82999992370605,0,16,6,412,483,2917,,1474,1009,70
21222,3/8/2023,11095,7.59999990463257,7.59999990463257,0,0.620000004768372,0.180000007152557,6.78000020980835,0,8,5,412,543,2782,,1474,874,71
21222,3/9/2023,10730,7.28000020980835,7.28000020980835,0,0.46000000834465,0.560000002384186,6.23999977111816,0,12,12,389,593,2791,,1474,890,71
21222,3/10/2023,13160,8.97999954223633,8.97999954223633,0,1.50999999046326,0.25,7.19999980926514,0,21,7,448,574,3147,,1474,1167,70
21222,3/11/2023,7500,5.09999990463257,5.09999990463257,0,1.05999994277954,1.36000001430511,2.66000008583069,0,19,45,275,547,2600,,1474,743,71
21222,3/12/2023,7236,4.94000005722046,4.94000005722046,0,0.509999990463257,1.00999999046326,3.41000008583069,0,10,22,244,726,2398,,1474,629,72
21222,3/13/2023,7238,4.94000005722046,4.94000005722046,0,2.07999992370606,0.059999998658895,2.78999996185303,0,28,2,239,714,2497,,1474,714,70
21222,3/14/2023,6808,4.6399998664856,4.6399998664856,0.25,0.620000004768372,0.509999990463257,3.01999998092651,0.490000009536743,12,12,196,631,2294,,1474,479,70
21222,3/15/2023,5432,3.71000003814697,3.71000003814697,0,0.25,0.550000011920929,2.8199999332428,0,5,16,185,588,2100,,1474,378,71
21222,3/16/2023,8563,5.84000015258789,5.84000015258789,0.300000011920929,0.389999985694885,1.37999999523163,3.75999999046326,0.28999999165535,8,30,247,553,2452,,1474,644,70
21222,3/17/2023,5776,3.94000005722046,3.94000005722046,0,0.419999986886978,1.25999999046326,2.25,0,8,27,195,912,2185,,1474,429,70
21222,3/18/2023,11420,7.78000020980835,7.78000020980835,0,3.19000005722046,0.469999998807907,4.1100001335144,0,50,20,266,480,2682,,1474,855,70
21222,3/19/2023,13184,8.97999954223633,8.97999954223633,0,1.4099999666214,1.12000000476837,6.42999982833862,0,32,28,334,582,2846,,1474,960,72
21222,3/20/2023,12586,8.59000015258789,8.59000015258789,0,0.490000009536743,1.63999998569489,6.44000005722046,0,11,67,464,494,3259,,1474,1233,74
21222,3/21/2023,15471,10.5500001907349,10.5500001907349,0,2.42000007629395,1.11000001430511,6.98999977111816,0,37,27,416,614,2996,,1474,1051,76
21222,3/22/2023,7067,4.82000017166138,4.82000017166138,0,0.059999998658895,0.180000007152557,4.55999994277954,0,5,4,241,62,1563,,826,506,76
21223,2/28/2023,11134,7.34000015258789,7.34000015258789,0,0,0,7.32000017166138,0,0,0,421,512,2364,,1395,627,64
21223,3/1/2023,10160,6.69999980926514,6.69999980926514,0,0.070000000298023,0.419999986886978,6.19999980926514,0,1,10,376,568,2321,,1395,589,64
21223,3/2/2023,8998,5.92999982833862,5.92999982833862,0,0,0.389999985694885,5.51999998092651,0,0,8,333,624,2187,,1395,512,63
21223,3/3/2023,9218,6.07999992370605,6.07999992370605,0,0,0,6.05999994277954,0,0,0,409,508,2262,,1395,527,63
